ano,codigoOrgaoSuperior,orgaoSuperior,codigoOrgao,orgao,tipo_instituicao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,zscore_pago_entre_pares,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_atipico_entre_pares,flag_anomalia
2016,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,725521603.74,691768324.67,689973597.39,0.9534772239778873,0.9510035177908512,33753279.07000005,1794727.2799999714,0.31551237249154207,-0.6811806841866772,-1.244318625769595,2.8245650248837406,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,846374919.61,806547827.19,804922926.02,0.9529439123286501,0.9510240761752479,39827092.41999996,1624901.1700000763,0.16659960477447977,-0.26466944809423604,-0.45033514799711866,2.99561169904426,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,907795998.17,864305346.45,802851416.39,0.952092042917493,0.8843962938903072,43490651.71999991,61453930.06000006,-0.0025735502903895258,-0.2721754252656722,-0.46464357797986944,2.984078656024086,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,996572699.63,936395289.27,870120407.29,0.9396156342810291,0.8731128272057339,60177410.360000014,66274881.98000002,0.08378759696591587,-0.028430717189684106,0.0,3.0392423426201676,False,False,False,False,False,False,True,True
2020,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,990631860.74,941388548.62,885447952.72,0.9502910071121523,0.8938213960315916,49243312.120000005,55940595.899999976,0.017615430349160466,0.0271076227849804,0.10587115184812786,3.0245867377891735,False,False,False,False,False,False,True,True
2021,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,1045023990.12,982577101.77,910354015.58,0.9402435839364518,0.871132169392077,62446888.350000024,72223086.18999994,0.02812820650100467,0.11735308269023542,0.2779034955154379,3.0623687718844455,False,False,False,False,False,False,True,True
2022,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,1098691725.67,1042037598.87,967771459.65,0.9484349199358433,0.8808398543821172,56654126.80000007,74266139.22000003,0.06307155577648382,0.3254013669898519,0.6745,3.0593555166104784,False,False,False,False,False,False,True,True
2023,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,1230237542.09,1144156807.96,1049616661.01,0.9300291763298323,0.8531821092265234,86080734.12999988,94540146.95000005,0.08457079462707018,0.6219620028193642,1.2398250731369793,3.0019431090284785,False,False,False,False,False,False,True,True
2024,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,1376643378.59,1271114018.8,1160626706.07,0.9233429939581838,0.8430845083922527,105529359.78999996,110487312.73000002,0.10576246470133177,1.024199507271835,2.006598943805893,3.1021693450549814,False,False,False,False,False,False,True,True
2025,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,1803967978.05,1665506305.99,1515530941.12,0.9232460477432254,0.8401096691074382,138461672.05999994,149975364.87000012,0.3057867212548828,2.3101713645840896,4.458010380302418,3.463157409961025,False,False,False,False,True,False,True,True
2026,26000,Ministério da Educação,26439,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Instituto/CEFET/Escola Técnica,26439,1674952609.36,822008779.94,816327907.96,0.4907653955977238,0.48737373427652936,852943829.4199998,5680871.980000019,-0.4613584679724707,-0.2233442556633023,-0.3715581135195965,3.5893827256043993,False,False,False,False,False,False,True,True
2014,26000,Ministério da Educação,26440,Universidade Federal da Fronteira Sul,Universidade Federal,26440,206692787.2,173772623.31,171321992.3,0.8407290146116914,0.828872621153565,32920163.889999986,2450631.0099999905,,-1.3164965439600513,-1.4105808800689736,-0.7762952948110637,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26440,Universidade Federal da Fronteira Sul,Universidade Federal,26440,219850621.86,195889390.53,188579639.85,0.891011309737125,0.8577625946861626,23961231.330000013,7309750.680000007,0.10073223710695767,-1.029911295486303,-1.0511613580985508,-0.7847225304423768,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26440,Universidade Federal da Fronteira Sul,Universidade Federal,26440,239770107.47,206446291.7,198009520.2,0.8610176384303057,0.8258307188054078,33323815.77000001,8436771.5,0.050004763809607056,-0.8733161051306817,-0.8547682472869165,-0.8058169274544411,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26440,Universidade Federal da Fronteira Sul,Universidade Federal,26440,257353286.85,234094730.16,234094730.16,0.9096240153965611,0.9096240153965611,23258556.689999998,0.0,0.18223977273189718,-0.2740751696177764,-0.1032330872108522,-0.7955963626039215,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26440,Universidade Federal da Fronteira Sul,Universidade Federal,26440,279465352.02,244026211.97,229419405.35,0.8731895034792586,0.8209225354475482,35439140.04999998,14606806.620000005,-0.019971935322100176,-0.3517149011331725,-0.20060458604336018,-0.8057629347652564,False,False,False,False,False,False,False,False
