ano,codigoFuncao,funcao,codigoSubfuncao,subfuncao,codigoPrograma,programa,codigoAcao,acao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_anomalia,empenhado_real,liquidado_real,pago_real
2026,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",2032-20GK,0.0,0.0,0.0,,,0.0,0.0,,-0.4047887423885597,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,3672011147.33,3121074268.18,3054311797.79,0.8499631790195957,0.8317817335633246,550936879.1500001,66762470.38999987,,2.3422073124199176,,False,False,False,False,False,False,False,6696030164.329884,5691379085.284934,5569635578.078624
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,3560782177.16,3040553791.5,2853301014.28,0.8539005309010723,0.8013129903261113,520228385.65999985,187252777.2199998,-0.06581213602862834,2.1611186009321655,,False,False,False,False,False,False,False,5866987641.862306,5009823862.176252,4701293411.507024
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,2032-20RK,0.0,0.0,0.0,,,0.0,0.0,,-0.4093932648501893,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,114172273.57,80076427.92,79467473.53,0.7013649235153793,0.6960312783933291,34095845.64999999,608954.3900000006,,1.6630782947474354,,False,False,False,False,False,False,False,208196804.71578333,146021936.01563174,144911488.14373296
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,106507439.2,77025382.88,76341600.34,0.7231925155515333,0.7167724706688845,29482056.320000008,683782.5399999917,-0.039335253168957696,1.5764229222319084,,False,False,False,False,False,False,False,175488923.06891668,126912275.72563937,125785628.96312922
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.5399168694965573,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,0.0,0.0,0.0,,,0.0,0.0,,-0.5399168694965573,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,0.0,0.0,0.0,,,0.0,0.0,,-0.5399168694965573,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,0.0,0.0,0.0,,,0.0,0.0,,-0.5399168694965573,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,0.0,0.0,0.0,,,0.0,0.0,,-0.5399168694965573,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RN,AVALIACAO DA EDUCACAO SUPERIOR E DA POS-GRADUACAO,2032-20RN,0.0,0.0,0.0,,,0.0,0.0,,-0.5399168694965573,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,2032-20RX,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,713567760.01,621855687.36,615971693.32,0.8714739120939058,0.8632280322072956,91712072.64999998,5883994.039999962,,2.102363193267289,,False,False,False,False,False,False,False,1301213709.2215822,1133973801.6455543,1123244149.6925025
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,843707334.12,713169617.05,687981062.27,0.8452808079401692,0.815426196321471,130537717.07000005,25188554.77999997,0.11690369822333824,2.395943469626587,,False,False,False,False,False,False,False,1390149763.8304448,1175066915.5284338,1133564534.2374508
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,2032-4002,0.0,0.0,0.0,,,0.0,0.0,,-0.4089369693539887,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4005,APOIO A RESIDENCIA EM SAUDE,2032-4005,442196100.26,441068221.88,440373149.19,0.9974493705861792,0.9958775053218965,1127878.3799999952,695072.6899999976,,1.788854381999832,,False,False,False,False,False,False,False,806358779.1782657,804302056.758001,803034569.4024612
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4005,APOIO A RESIDENCIA EM SAUDE,2032-4005,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.447213595499958,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4005,APOIO A RESIDENCIA EM SAUDE,2032-4005,0.0,0.0,0.0,,,0.0,0.0,,-0.447213595499958,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4005,APOIO A RESIDENCIA EM SAUDE,2032-4005,0.0,0.0,0.0,,,0.0,0.0,,-0.447213595499958,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4005,APOIO A RESIDENCIA EM SAUDE,2032-4005,0.0,0.0,0.0,,,0.0,0.0,,-0.447213595499958,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,3636469.55,3059776.13,3059510.26,0.8414139285175646,0.8413408163970464,576693.4199999999,265.87000000011176,,2.6666666666666665,,False,False,False,False,False,False,False,6631218.921046161,5579599.963217456,5579115.140740518
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6328,UNIVERSIDADE ABERTA E A DISTANCIA,2032-6328,0.0,0.0,0.0,,,0.0,0.0,,-0.3333333333333333,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,2032-6344,3120726.99,2363228.34,2361415.44,0.7572685299203311,0.7566876075885125,757498.6500000004,1812.8999999999069,,1.3579024569103786,2.4852789037765786,False,False,False,False,False,False,False,5690745.812379327,4309422.715490773,4306116.834163659
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,2032-6344,1469410.44,1008939.88,1008155.8,0.6866290401475574,0.6860954383854794,460470.55999999994,784.0799999999581,-0.5730713948410535,0.14818078871268067,0.6745,False,False,False,False,False,False,False,2421100.888338915,1662398.179060548,1661106.2753603614
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,2032-6344,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.7530416228115298,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,2032-6344,0.0,0.0,0.0,,,0.0,0.0,,-0.7530416228115298,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6503,CENSO DA EDUCACAO SUPERIOR,2032-6503,1435097.39,1298480.96,1297601.26,0.904803373658146,0.904190383901402,136616.42999999993,879.6999999999534,,0.8662767909423613,0.6745,False,False,False,False,False,False,False,2616946.143853167,2367821.699640021,2366217.5384598887
2015,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6503,CENSO DA EDUCACAO SUPERIOR,2032-6503,1097295.66,875200.93,875200.93,0.7975980967609041,0.7975980967609041,222094.72999999986,0.0,-0.3255239826138886,0.22805249308215814,0.0,False,False,False,False,False,False,False,1807979.1900732897,1442040.7609857765,1442040.7609857765
2016,12,Educação,364,Ensino superior,2032,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6503,CENSO DA EDUCACAO SUPERIOR,2032-6503,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0943292840245191,-1.3975439538245629,False,False,False,False,False,False,False,0.0,0.0,0.0
